source,target
57222580205,55956485700
57222580205,56039882200
57222580205,56469006100
57222580205,56538640400
57222580205,56716483300
57222580205,57062213400
57222580205,57194586582
57222580205,57202198510
57222580205,57211274687
57222580205,57216591904
57222580205,57831682500
57222580205,57832335100
57222580205,57834761700
57222580205,57979187300
57222580205,57979188800
57222580205,57979383100
57222580205,57979742400
57222580205,57979744100
57222580205,57979927200
57222580205,57979928800
57222580205,57980114300
57222580205,57980115200
57222580205,57980304400
57222580205,57980305700
57222580205,7201635855
57202207806,25627618000
57202207806,36678268700
57202207806,55877908600
57202207806,55956485700
57202207806,56039882200
57202207806,56469006100
57202207806,56538640400
57202207806,56716483300
57202207806,57062213400
57202207806,57194586582
57202207806,57202198510
57202207806,57211274687
57202207806,57216591904
57202207806,57222580205
57202207806,57831682500
57202207806,57832335100
57202207806,57834761700
57202207806,57979187300
57202207806,57979188800
57202207806,57979383100
57202207806,57979742400
57202207806,57979744100
57202207806,57979927200
57202207806,57979928800
57202207806,57980114300
57202207806,57980115200
57202207806,57980304400
57202207806,57980305700
57202207806,7201635855
