source,target
6603926887,57223243111
57224964031,57223243111
57224964031,6603926887
57224964864,57223243111
57224964864,57224964031
57224964864,6603926887
57217558195,57223243111
57217558195,57224964031
57217558195,57224964864
57217558195,6603926887
7202807145,57217558195
7202807145,57223243111
7202807145,57224964031
7202807145,57224964864
7202807145,6603926887
35884614900,57217558195
35884614900,57223243111
35884614900,57224964031
35884614900,57224964864
35884614900,6603926887
35884614900,7202807145
6603706462,35884614900
6603706462,57217558195
6603706462,57223243111
6603706462,57224964031
6603706462,57224964864
6603706462,6603926887
6603706462,7202807145
56290910900,35884614900
56290910900,57217558195
56290910900,57223243111
56290910900,57224964031
56290910900,57224964864
56290910900,6603706462
56290910900,6603926887
56290910900,7202807145
7003490476,35884614900
7003490476,56290910900
7003490476,57217558195
7003490476,57223243111
7003490476,57224964031
7003490476,57224964864
7003490476,6603706462
7003490476,6603926887
7003490476,7202807145
24169444100,35884614900
24169444100,56290910900
24169444100,57217558195
24169444100,57223243111
24169444100,57224964031
24169444100,57224964864
24169444100,6603706462
24169444100,6603926887
24169444100,7003490476
24169444100,7202807145
6602852163,24169444100
6602852163,35884614900
6602852163,56290910900
6602852163,57217558195
6602852163,57223243111
6602852163,57224964031
6602852163,57224964864
6602852163,6603706462
6602852163,6603926887
6602852163,7003490476
6602852163,7202807145
23027287700,24169444100
23027287700,35884614900
23027287700,56290910900
23027287700,57217558195
23027287700,57223243111
23027287700,57224964031
23027287700,57224964864
23027287700,6602852163
23027287700,6603706462
23027287700,6603926887
23027287700,7003490476
23027287700,7202807145
57494346500,23027287700
57494346500,24169444100
57494346500,35884614900
57494346500,56290910900
57494346500,57217558195
57494346500,57223243111
57494346500,57224964031
57494346500,57224964864
57494346500,6602852163
57494346500,6603706462
57494346500,6603926887
57494346500,7003490476
57494346500,7202807145
57189173085,23027287700
57189173085,24169444100
57189173085,35884614900
57189173085,56290910900
57189173085,57217558195
57189173085,57223243111
57189173085,57224964031
57189173085,57224964864
57189173085,57494346500
57189173085,6602852163
57189173085,6603706462
57189173085,6603926887
57189173085,7003490476
57189173085,7202807145
57388287600,23027287700
57388287600,24169444100
57388287600,35884614900
57388287600,56290910900
57388287600,57189173085
57388287600,57217558195
57388287600,57223243111
57388287600,57224964031
57388287600,57224964864
57388287600,57494346500
57388287600,6602852163
57388287600,6603706462
57388287600,6603926887
57388287600,7003490476
57388287600,7202807145
6603907846,23027287700
6603907846,24169444100
6603907846,35884614900
6603907846,56290910900
6603907846,57189173085
6603907846,57217558195
6603907846,57223243111
6603907846,57224964031
6603907846,57224964864
6603907846,57388287600
6603907846,57494346500
6603907846,6602852163
6603907846,6603706462
6603907846,6603926887
6603907846,7003490476
6603907846,7202807145
7004619809,23027287700
7004619809,24169444100
7004619809,35884614900
7004619809,56290910900
7004619809,57189173085
7004619809,57217558195
7004619809,57223243111
7004619809,57224964031
7004619809,57224964864
7004619809,57388287600
7004619809,57494346500
7004619809,6602852163
7004619809,6603706462
7004619809,6603907846
7004619809,6603926887
7004619809,7003490476
7004619809,7202807145
7201711914,23027287700
7201711914,24169444100
7201711914,35884614900
7201711914,56290910900
7201711914,57189173085
7201711914,57217558195
7201711914,57223243111
7201711914,57224964031
7201711914,57224964864
7201711914,57388287600
7201711914,57494346500
7201711914,6602852163
7201711914,6603706462
7201711914,6603907846
7201711914,6603926887
7201711914,7003490476
7201711914,7004619809
7201711914,7202807145
7006649116,23027287700
7006649116,24169444100
7006649116,35884614900
7006649116,56290910900
7006649116,57189173085
7006649116,57217558195
7006649116,57223243111
7006649116,57224964031
7006649116,57224964864
7006649116,57388287600
7006649116,57494346500
7006649116,6602852163
7006649116,6603706462
7006649116,6603907846
7006649116,6603926887
7006649116,7003490476
7006649116,7004619809
7006649116,7201711914
7006649116,7202807145
7202204472,23027287700
7202204472,24169444100
7202204472,35884614900
7202204472,56290910900
7202204472,57189173085
7202204472,57217558195
7202204472,57223243111
7202204472,57224964031
7202204472,57224964864
7202204472,57388287600
7202204472,57494346500
7202204472,6602852163
7202204472,6603706462
7202204472,6603907846
7202204472,6603926887
7202204472,7003490476
7202204472,7004619809
7202204472,7006649116
7202204472,7201711914
7202204472,7202807145
57211683491,23027287700
57211683491,24169444100
57211683491,35884614900
57211683491,56290910900
57211683491,57189173085
57211683491,57217558195
57211683491,57223243111
57211683491,57224964031
57211683491,57224964864
57211683491,57388287600
57211683491,57494346500
57211683491,6602852163
57211683491,6603706462
57211683491,6603907846
57211683491,6603926887
57211683491,7003490476
57211683491,7004619809
57211683491,7006649116
57211683491,7201711914
57211683491,7202204472
57211683491,7202807145
57225466935,23027287700
57225466935,24169444100
57225466935,35884614900
57225466935,56290910900
57225466935,57189173085
57225466935,57211683491
57225466935,57217558195
57225466935,57223243111
57225466935,57224964031
57225466935,57224964864
57225466935,57388287600
57225466935,57494346500
57225466935,6602852163
57225466935,6603706462
57225466935,6603907846
57225466935,6603926887
57225466935,7003490476
57225466935,7004619809
57225466935,7006649116
57225466935,7201711914
57225466935,7202204472
57225466935,7202807145
