source,target
57214866468,57214866007
57214866468,57214866730
57214866468,57214866949
57214866468,57214867844
57214866468,57214867917
57214866468,6507702707
57214866468,6603524750
57214866468,7202169664
57214867835,24073352600
57214867835,26431291300
57214867835,36699721500
57214867835,57192923719
57214867835,57193748026
57214867835,57214864742
57214867835,57214865263
57214867835,57214865513
57214867835,57214865716
57214867835,57214866007
57214867835,57214866468
57214867835,57214866730
57214867835,57214866949
57214867835,57214867844
57214867835,57214867917
57214867835,6507702707
57214867835,6603524750
57214867835,7202169664
57204593199,24073352600
57204593199,26431291300
57204593199,36699721500
57204593199,57192923719
57204593199,57193748026
57204593199,57214864742
57204593199,57214865263
57204593199,57214865513
57204593199,57214865716
57204593199,57214866007
57204593199,57214866468
57204593199,57214866730
57204593199,57214866949
57204593199,57214867835
57204593199,57214867844
57204593199,57214867917
57204593199,6507702707
57204593199,6603524750
57204593199,7202169664
57214591531,24073352600
57214591531,26431291300
57214591531,36699721500
57214591531,57192923719
57214591531,57193748026
57214591531,57204593199
57214591531,57214864742
57214591531,57214865263
57214591531,57214865513
57214591531,57214865716
57214591531,57214866007
57214591531,57214866468
57214591531,57214866730
57214591531,57214866949
57214591531,57214867835
57214591531,57214867844
57214591531,57214867917
57214591531,6507702707
57214591531,6603524750
57214591531,7202169664
57214865736,24073352600
57214865736,26431291300
57214865736,36699721500
57214865736,57192923719
57214865736,57193748026
57214865736,57204593199
57214865736,57214591531
57214865736,57214864742
57214865736,57214865263
57214865736,57214865513
57214865736,57214865716
57214865736,57214866007
57214865736,57214866468
57214865736,57214866730
57214865736,57214866949
57214865736,57214867835
57214865736,57214867844
57214865736,57214867917
57214865736,6507702707
57214865736,6603524750
57214865736,7202169664
57214865607,24073352600
57214865607,26431291300
57214865607,36699721500
57214865607,57192923719
57214865607,57193748026
57214865607,57204593199
57214865607,57214591531
57214865607,57214864742
57214865607,57214865263
57214865607,57214865513
57214865607,57214865716
57214865607,57214865736
57214865607,57214866007
57214865607,57214866468
57214865607,57214866730
57214865607,57214866949
57214865607,57214867835
57214865607,57214867844
57214865607,57214867917
57214865607,6507702707
57214865607,6603524750
57214865607,7202169664
57214867029,24073352600
57214867029,26431291300
57214867029,36699721500
57214867029,57192923719
57214867029,57193748026
57214867029,57204593199
57214867029,57214591531
57214867029,57214864742
57214867029,57214865263
57214867029,57214865513
57214867029,57214865607
57214867029,57214865716
57214867029,57214865736
57214867029,57214866007
57214867029,57214866468
57214867029,57214866730
57214867029,57214866949
57214867029,57214867835
57214867029,57214867844
57214867029,57214867917
57214867029,6507702707
57214867029,6603524750
57214867029,7202169664
57214864885,24073352600
57214864885,26431291300
57214864885,36699721500
57214864885,57192923719
57214864885,57193748026
57214864885,57204593199
57214864885,57214591531
57214864885,57214864742
57214864885,57214865263
57214864885,57214865513
