id,name,country,papers count
24831718300,"Hellbeck, Jochen",United states,4
57217974271,"Nurmanova, Aitzhan Sh",Kazakhstan,1
56409864900,"Izbairov, Asilbek K",Kazakhstan,1
6602970547,"Tokatli, Nebahat",United states,1
6505496816,"Kizilgün, Ömür",Turkey,1
6603877372,"Bahgat, Gawdat",United states,3
30767503600,"Ekmanis, Rolfs",United states,1
23975622800,"Alasuutari, Pertti",Finland,1
27267516600,"Alasuutari, Maarit",Finland,1
26665213600,"van Wie Davis, Elizabeth",United states,1
15051221800,"Wilson, Amy",Russian federation,1
55531842500,"Kondratyev, Sergey",,1
28167800600,"Salikhov, Marcel",,1
18836514100,"Kurtz, Angela Astoria",United states,1
55948006900,"Altman, Morris",New zealand,1
57347410500,"Zhijun, Yan",China,1
35744256600,"Sisci, Francesco",Italy,1
17433915700,"Dejong-Lambert, William",United states,1
7402557844,"Huber, Robert T.",United states,1
32267766100,"Zuercher, Kenneth",United states,1
57826179100,"Navruzov, Amir R.",Russian federation,2
56409821600,"Shikhaliev, Shamil Sh.",Russian federation,5
26041009400,"Fernández Riquelme, Sergio",Spain,1
30567826400,"Szécsényi-Nagy, Kristóf",Hungary,1
36714509100,"Steel, Ronald",United states,1
7404403135,"Roberts, Carl W.",United states,1
6602794175,"Popping, Roel",Netherlands,1
35146467900,"Pan, Yijiang",United states,1
36008989500,"Mertelsmann, Olaf",Estonia,2
6504237869,"Kukhianidze, Alexandre",Georgia,1
56409722900,"Muminov, Ashirbek",Kazakhstan,1
56409933400,"Gafurov, Uygun",Uzbekistan,1
56409987100,"Shigabdinov, Rinat",Uzbekistan,1
36189958400,"Zimmermann, Susan",Hungary,1
30467815200,"Kruse, Volker",Germany,1
56410012800,"Goyusov, Altay",United states,1
56409897400,"Esgerov, Elçin",Azerbaijan,1
8724901800,"Patico, Jennifer",United states,4
55293461200,"Brookes, Andrew",United kingdom,1
38162460900,"Uhl, Matthias",Russian federation,1
35292852600,"Nebesio, Bohdan Y.",Canada,1
31367635400,"Polat, Nihat",United states,1
26658940200,"Adamsone-Fiskovica, Anda",Latvia,1
6504743725,"Kristapsons, Janis",Latvia,3
6504785016,"Tjunina, Erika",Latvia,3
56529535000,"Ulnicane-Ozolina, Inga",Latvia,1
6507431815,"Sedik, David",Egypt,2
8728108000,"Horne, Sharon G.",United states,1
26032267900,"Ovrebo, Elin",United states,1
7006085424,"Levitt, Heidi M.",United states,1
26967688700,"Franeta, Sonja",United states,1
7003495870,"Buda, Béla",Hungary,1
14065420800,"Tomcsányi, Teodóra",Hungary,1
35268508900,"Harmatta, János",Hungary,1
26035612700,"Csáky-Pallavicini, Roger",Hungary,1
55289845300,"Paneth, Gábor",Hungary,1
26033841600,"Motika, Raoul",Germany,1
26034919300,"Reichmuth, Stefan",Germany,1
6508288448,"Balcerowicz, Leszek",Poland,1
56878578900,"Nilsson, Niklas",,1
56396033100,"Hoffmann, Klaus",Germany,2
24178346200,"Morozov, Viacheslav",Estonia,4
25722438900,"Vazquez-Rozas, Emilia",Spain,1
25227813700,"Vadlamannati, Krishna Chaitanya",Spain,1
30767661100,"Klesment, Martin",Estonia,2
56670998000,"Ramstedt, Mats",Sweden,1
57194751719,"Usmanova, Dilyara",Germany,1
56409803800,"Minnullin, Ilnur",Russian federation,2
57209329551,"Mukhametshin, Rafik",Russian federation,4
7201745219,"Gregory, Paul R.",United states,6
16687239100,"Tannenbaum, Michal",Israel,3
30067612600,"Mason, John Alan",United states,1
7202902807,"Alvarez, R. Michael",United states,1
7402483851,"Hall, Thad E.",United states,1
8432132700,"Trechsel, Alexander H.",Italy,1
35866830500,"Halperin, Eran",Israel,3
7801376387,"Canetti-Nisim, Daphna",Israel,4
7006091746,"Hobfoll, Stevan E.",Israel,2
55547122073,"Johnson, Robert E.",United states,2
35177191100,"Cocroft, Wayne D.",United kingdom,1
58915353800,"Baschieri, Angela",United kingdom,1
6504019718,"Maandi, Peeter",Sweden,1
7102205125,"Bélanger, Danièle",Canada,1
26221017800,"Flynn, Andrea",Canada,1
26536731600,"Schönwälder, Karen",Germany,1
7201641999,"Söhn, Janina",Germany,1
24831950600,"Brinkel, Teresa",Germany,1
36710195600,"Kohonen, Iina",Finland,1
26538179200,"Robinson, Sarah K.",United kingdom,1
7201450617,"Kerr, Ron",United kingdom,1
6603576965,"Mastny, Vojtech",United states,4
14622089500,"Aspalter, Christian",Hong kong,1
54792025100,"Jinsoo, Kim",China,1
26421450900,"Sojeung, Park",China,1
35580541700,"Rees, Christopher J.",United kingdom,4
7005179754,"Michalowski, Raymond J.",United states,2
26221482900,"Stride, Sebastian",Spain,1
26221405200,"Rondelli, Bernardo",Italy,1
26221431600,"Mantellini, Simone",Italy,2
6603191878,"Lazdinis, Marius",Lithuania,3
7004552762,"Carver, Andrew D.",United states,1
16426160700,"Lazdinis, Imantas",Lithuania,1
25931761100,"Paulikas, Vygandas K.",Lithuania,1
11239393300,"Heale, M.J.",United kingdom,1
7003663632,"Roderick, Michael L.",Australia,1
8915207600,"Hobbins, Michael T.",Australia,1
7005853435,"Farquhar, Graham D.",Australia,1
36712828500,"Vassiliev, Alexander",,1
15762303000,"Galchenko, Irina",Netherlands,2
7003643938,"van de Vijver, Fons J.R.",South africa,2
33667640600,"Hardcastle, John",United kingdom,1
57213020491,"López, Kathleen",United states,1
26538125600,"Rabikowska, Marta",United kingdom,1
15046472600,"Borkin, Sofia",Israel,1
6602113544,"Snir, Yoram",Israel,1
26657301000,"Fulbrook, Mary",United kingdom,1
57203084706,"Costenbader, Elizabeth C.",United states,1
24332475400,"Otiashvili, David",Georgia,1
55416657700,"Meyer, William",United states,1
6701408430,"Zule, William A.",United states,1
35102940100,"Orr, Alex",United states,1
14039091700,"Kirtadze, Irma",United states,1
23019641500,"Rulyova, Natalia",United kingdom,2
7004642082,"Cockerham, William C.",United states,4
57013035200,"Shoumikhin, Andrei",Russian federation,7
35957383400,"Tijani, Hakeem Ibikunle",United states,1
9640121100,"Grieco, Joseph M.",United states,2
25653818100,"Haran, Olexiy",Ukraine,3
57189272159,"Burkovsky, Petro",Ukraine,1
6602077635,"Tougas, Francine",Canada,1
6602190465,"Lortie-Lussier, Monique",Canada,1
26632140000,"Loss, Jacqueline",United states,3
26641364900,"Scott, Carl-Gustaf",United states,2
7005685272,"Chari, Sharad",South africa,1
57651370400,"Fischer, Thomas",Austria,1
31168179700,"Della-Guistina, Jo-Ann",United states,1
23967850400,"Ma, Wanhua",China,1
26537359400,"Gayoso, Carmen A.",United kingdom,1
8071327700,"Lauristin, Marju",Estonia,2
29567524200,"Siirman, Eneli",,1
57197188294,"Hall, Gregory",United states,1
34881614400,"Grant, Tiara",United states,1
6506716912,"Boersma, Tim",Netherlands,1
6507419539,"Stebelsky, Ihor",Canada,2
35216454500,"Walsh, Michael",Magazine,1
26221185000,"Labban, Mazen",United states,1
26535845000,"Egikova, Viola",Russian federation,1
7406232351,"Miller, Arlene Michaels",United states,2
55567384000,"Wang, Edward",United states,1
6602348160,"Szalacha, Laura A.",United states,1
7003675320,"Sorokin, Olga",United states,2
6508013349,"Rigi, Jakob",United kingdom,4
55188706500,"Goriunova, Olga",United kingdom,1
6602371438,"Vandevelde, Kenneth J.",United states,1
6507168096,"Vycius, Juozapas",Lithuania,2
26025148400,"Radzevicius, Algirdas",Lithuania,1
57206651933,"Clarke, Michael",Australia,1
7003707349,"Carranza, Mario E.",United states,1
21635248500,"Larsson, Göran",Sweden,1
7101725974,"Kearns, G.",United states,2
9841890400,"Sothern, M.",United kingdom,2
7202762399,"Gilbert, Mark",Italy,1
56445470500,"Merviö, Mika",Japan,1
6507302892,"Burds, Jeffrey",United states,3
14008555200,"Milard, Béatrice",France,1
34872316900,"Hosman, Laura",United states,1
6507418313,"Coaffee, Jon",United kingdom,1
55954491300,"Wood, David Murakami",United kingdom,1
36875964300,"Rogers, Peter",Australia,1
7102066855,"Power, Marcus",United kingdom,3
57564934400,"Rees, Tim",United kingdom,1
12039387400,"Porter, Patrick",United kingdom,1
24757800600,"Golan, Guy J.",United states,1
8602617300,"Johnson, Thomas J.",United states,1
6603412038,"Wanta, Wayne",United states,1
6701426986,"Sagy, Shifra",Israel,4
6601981260,"Shani, E.",Israel,1
56629364700,"Leibovich, E.",Israel,1
56054302500,"Srinivasa-Raghavan, T.C.A.",India,1
30567598600,"MacKay, Joseph",Canada,1
7102836335,"Thorpe, Andy",United kingdom,1
8306660800,"van Anrooy, Raymon",Turkey,1
26040957200,"Niyazov, Bisheke N.",Kyrgyzstan,1
26041095000,"Sarieva, Mairam K.",Kyrgyzstan,1
8834076700,"Valbo-Jørgensen, John",Italy,1
36913365200,"Millar, Andres Mena",Chile,1
6504749710,"Mneimneh, Hassan",United states,1
27567923500,"Paasiaro, Maija",United kingdom,1
7004255197,"Domański, Bolesław",Poland,4
7003941786,"Luke, Timothy W.",United states,3
56444986900,"Kiely, Patrick",Ireland,1
55482078200,"Martin, Mary",United kingdom,1
26021277700,"Kamruzzaman, Palash",United kingdom,1
23487038500,"Tholen, Jochen",Germany,2
7101702414,"Franke, Anja",Germany,1
8916406700,"Gawrich, Andrea",Germany,4
26027743200,"Alakbarov, Gurban",Germany,1
55213077000,"Hoffmann, Rasmus",Italy,1
7202721194,"Carlson, Elwood",United states,1
6507634557,"Kharkova, Tatiana",Russian federation,1
26021777100,"Genzelis, Bronislovas",Lithuania,1
25228396800,"Coker, Christopher",United kingdom,1
7004900463,"Farish, M.",Canada,2
14627426400,"Oktyabrskaya, Irina V.",Russian federation,2
26649049700,"Pavlova, E.Y.",Russian federation,1
26649019000,"Skovpen, A.V.",Russian federation,1
7006220232,"Herod, Andrew",United states,3
56444927100,"Özkan, Aysha",Sweden,1
7003464364,"Timothy, Dallen J.",United states,1
7403591329,"Wu, Bihu",China,1
56409900300,"Luvsandavaajav, Oyunchimeg",Mongolia,1
25654193200,"Radin, Dagmar",United states,1
36573869400,"Manchanda, Arnav",Canada,1
7101864041,"Timár, Judit",Hungary,3
25649361400,"Geltzer, Anna",United states,1
18042523800,"Sagramoso, Domitilla",United kingdom,2
6505903679,"Sarantakes, Nicholas Evan",United states,1
26025155600,"Martikainen, Tuomas",Finland,1
16452269500,"Henn, David",United kingdom,1
16642962600,"Kratochvíl, Petr",Czech republic,3
35484050600,"Jacobsson, Bengt",Sweden,1
6506530313,"Kafkoula, K.",Greece,3
7005863839,"Matheson, Donald",New zealand,1
12752346300,"Havnes, A.",Norway,1
6603841773,"Drbohlav, Dusan",Czech republic,4
6603259825,"Janská, Eva",Czech republic,1
35602347200,"Elliott, S.J.",Canada,2
56445476200,"Sattarov, Rufat",Germany,1
58939139000,"Tang, W.S.",China,1
55669855300,"Selim, Monique",Institut de recherche pour le développement (ird),3
57204489675,"Akaev, Vahit",Russian federation,1
35275565400,"Pielke, Roger",United states,1
7404358386,"Klein, Roberta",United states,1
6603020856,"Legro, Jeffrey W.",United states,1
7403445767,"Young, Craig",United kingdom,4
31567447400,"Czepczyński, Mariusz",Poland,1
14519383800,"Katz, Ruth",Israel,5
57206482624,"Karasik, Vladimir",Russian federation,1
57508497800,"Barari, Hassan A.",United states,1
56320517800,"Akho-Rashida, Hani A.M.",Jordan,1
56799709600,"Malik, Salma",Pakistan,1
56445125700,"Kuniyoshi, Tomoki",Japan,1
16043652100,"Tonnisson, Kristiina",Estonia,2
8958328800,"Kozintsev, Alexander",Russian federation,1
7003285199,"Baron, Nick",United kingdom,7
36803766600,"Wood, Elisabeth Jean",United states,1
15750928600,"Loewenstein, Karl E.",United states,3
55372770700,"Haskell, John D.",Soas,1
56409315700,"Marshall, Alex",United kingdom,1
57191815663,"Soh, Byungkuk",Hankuk university of foreign studies,1
36907132300,"Adlam, Carol",United kingdom,1
56586944600,"Lavoy, Peter R.",United states,3
57191816205,"Kim, Chul-Min",Hankuk university of foreign studies,1
16313823600,"Paik, Haksoon",South korea,1
57193680974,"Čaplovič, Miloslav",Slovakia,1
26322318000,"Baka, Igor",Slovakia,1
56544537100,"Rubene, Zanda",Latvia,4
56830496000,"Roosevelt, Priscilla",United states,1
55970670900,"Skowronek, Ewa",Poland,1
35181271500,"Furtak, Tomasz",Poland,1
36068924300,"Abramson, Paul R.",United states,1
6603572720,"Inglehart, Ronald",United states,3
6602829200,"Hufbauer, Gary",United states,1
14027346600,"Schott, Jeffrey",United states,1
57208636742,"Bole, Elena Nikolaevna",Russian federation,1
57209325417,"Sotnichenko, Alexander",Russian federation,1
16548950300,"Darden, Keith A.",United states,2
36135864600,"Jancovich, Mark",United kingdom,1
57191912521,"Johnston, Derek",United kingdom,1
8775485800,"Sridharan, E.",India,1
56410019600,"Chari, Chandra",India,2
36675796800,"Szondi, Gyorgy",United kingdom,1
7005504255,"Jacobsson, Kerstin",Sweden,2
56419313000,"West, Charlotte",,1
26659543600,"Costello, Matthew J.",United states,1
57200986223,"Włodarkiewicz, Wojciech",Poland,3
56830189800,"Semenova, Natalia",Russian federation,1
16642403900,"Kimble, James J.",United states,1
24471849800,"Magno, Cathryn",United states,2
55296186300,"Rajevska, Feliciana",Latvia,1
56830600900,"Solomakha, Elena",Russian federation,1
57200983993,"Štaigl, Jan",Slovakia,1
57170556000,"Dementyev, Vadim",Russian federation,4
6508251446,"Bowring, Jacky",New zealand,1
6603062453,"Egoz, Shelley",New zealand,1
12142390900,"Ignatieva, Maria",New zealand,1
34880856100,"Schweinbenz, Amanda N.",Canada,1
35174392000,"Alexander, Benjamin F.",United states,1
37083840800,"Jolles, Adam",United states,1
7202229473,"Riordan, James",United kingdom,2
6504145433,"Corney, Frederick C.",United states,2
36663878600,"Madokoro, Laura",United states,1
57463829700,"Kochetkova, Inna",United kingdom,1
57206199244,"Craven, Matthew",United kingdom,2
37078027800,"Roccucci, Adriano",Italy,2
7003291049,"McFaul, Michael",United states,11
23393737200,"Stoner-Weiss, Kathryn",United states,5
24315252900,"Swidler, Ann",United states,1
26537553500,"Krepon, Michael",United states,1
14828777500,"Brawley, Mark R.",Canada,2
56586422500,"Jones, Bruce D.",United states,1
56586546700,"Forman, Shepard",United states,1
8977187400,"Carleton, Greg",United states,2
7006360756,"Hardin, Russell",United states,1
56527866700,"Komarov, Alexander S.",Russian federation,1
26666482900,"Coicaud, Jean-Marc",United states,1
55090833700,"Bektaş, Nuh",Turkey,1
38261714800,"Moss, Anne Eakin",United states,1
56986857100,"Keys, Barbara",United states,2
36092338000,"Tausch, Arno",South africa,2
7501545214,"Jones, Rodney W.",United states,1
7102040689,"McMillan, Joseph",United states,1
56409799400,"Sola, Natividad Fernández",Spain,1
56322691300,"Smith, Michael",United kingdom,2
57194867434,"Birgit, Beumers",Russian federation,1
55651357300,"Izvolov, Nikolai",Russian federation,1
57194861698,"Miloserdova, Natalia",Russian federation,1
56451685100,"Ryabchikova, Natalie",Russian federation,3
13805366900,"Torres, Cesar R.",United states,1
46461877600,"Sigler, Krista",United states,1
57208172006,"Niukko, Kirsi",Finland,1
57194866889,"Isakava, Volha",United states,2
35981708200,"Petrova, Tsveta",United states,1
55763849600,"Al-Hajjaj, Khalil",Jordan,1
24175231500,"Tihanov, Galin",United kingdom,4
6506660178,"Ratliff, William",United states,1
35574815100,"Shcherbenok, Andrey",United kingdom,2
57194860177,"Hlavacek, Laura Pontieri",Czech republic,1
56459592800,"Romano, Cesare P. R.",United states,1
23979155500,"Condee, Nancy",United states,1
57044668600,"Keahey, Jennifer A.",United states,1
57196485764,"Pall, Katre",Estonia,1
56225234100,"Kehoe, Ryan Michael",United states,1
6506625474,"Szikra, Dorottya",India,1
6506149713,"Tomka, Béla",Hungary,1
57313977100,"Efird, Robert",United states,1
36460630500,"Ainsaar, Mare",Estonia,1
7403431002,"Tang, W.S.",Hong kong,1
30767541400,"Hoyt, Timothy D.",United states,1
56055681400,"Wu, Guang",China,1
16309638200,"Isachenko, Tatiana",Russian federation,1
7007134978,"Hildebrandt, Reinhard",Germany,1
6506407491,"Cumings, Bruce",United states,1
27667870100,"Stevick, Doyle",United states,1
25635204500,"Gowan, Richard",United states,1
56586885200,"Batmanglich, Sara",United states,1
56292021400,"Raciti, Giuseppe",Italy,1
25651916800,"Langford, Malcolm",Norway,1
36512759900,"Devos, Rika",Belgium,1
57191067436,"Raiklin, Benjamin E.",United states,1
16042165300,"David, Hanna",Israel,1
6508160145,"Crozat, Dominique",France,1
35410782700,"Von Rauch, Georg",Germany,1
55942511700,"Beljakova, Nadežda A.",Russian federation,1
55567075000,"Rahmonova-Schwarz, Delia",Germany,1
36714339000,"Sluč, Sergej",Russian federation,1
6507076528,"Rinkevičius, Leonardas",Lithuania,1
35788532300,"Svenbalrud, Hallvard Kvale",Norway,1
56053663600,"Huisken, Ron",Australia,1
26221344900,"Fritzsche, Peter",United states,1
21734500100,"Daniel, Wallace",United states,2
36713532900,"Hausleitner, Mariana",Germany,1
35079518200,"Von Winning, Alexa",Germany,1
57215275260,"Gürbüz, Mehmet",Turkey,1
11339982800,"Karabulut, Murat",Turkey,1
35103621400,"Stelzl-Marx, Barbara",Austria,4
22734167900,"Guseinov, A.A.",Russian federation,2
36715003100,"Lektorsky, Vladislav A.",Russian federation,3
57199548806,"Karabulut, Ferhat",Turkey,1
24081214400,"Rohdewald, Stefan",Germany,2
22957584700,"Hauner, Milan",United states,1
7004233647,"Benecke, Werner",Germany,2
29967469400,"Voolaid, Piret",Estonia,1
6506020992,"Seys, François-Olivier",France,1
6601999390,"Troebst, Stefan",Germany,3
24578158400,"Schlögel, Karl",Germany,2
20434772800,"Spies, Mattias",Finland,1
35749036900,"Oreshkina, Maria",United states,1
15769863700,"O'Hara, Glen",United kingdom,1
24072219200,"Tunes, Elizabeth",Brazil,1
35079383800,"Prestes, Zoia",Brazil,1
23391804600,"Astarita, Claudia",Hong kong,1
16474627800,"Rockmore, Tom",China,3
16022834200,"Rubinstein, L.",Israel,2
8542398900,"Nauck, Bernhard",Germany,2
6506377537,"Sinacore, Ada",Canada,1
35105472200,"Mikhail, Anne-Marie",Canada,1
35105228200,"Kassan, Anusha",Canada,1
35105161800,"Lerner, Alexandra",Canada,1
8402371200,"Ryklin, Michail",Russian federation,3
55269564700,"Bayerlein, Bernhard H.",Germany,1
35264947700,"Polianski, Igor J.",Germany,2
55883140000,"Drahokoupil, Jan",Germany,2
57211050921,"Lübke, Christian",Germany,1
34768881600,"Streşinǎ, Viorica",France,1
23101903500,"Bilson, Andy",United kingdom,1
14011825600,"Schüpbach, Doris",Australia,1
33667890700,"Prisac, Lidia",Moldova,1
33368054100,"Kornat, Marek",Poland,3
35263652100,"Donig, Simon",Germany,1
23467310800,"Mochmann, Ingvill C.",Germany,1
35102560900,"Lee, Sabine",United kingdom,2
8350462600,"Krzoska, Markus",Germany,1
35409056600,"Fertacz, Sylwester",Poland,1
9041770000,"Gusejnov, Gasan",Russian federation,3
35408860400,"Fišera, Vladimir Claude",France,1
35219673000,"Babarskiene, Jurgita",Lithuania,1
6701345897,"Tweed, Roger G.",Canada,1
36713220200,"Demyan, Belyaev",Portugal,1
35801190600,"Mookherjee, Saswati",India,1
33368360600,"Weber, Claudia",Institut für sozialforschune im arbeitsbereich theorie und geschichte der gewalt,1
57213654868,"Wnuk, Rafat",Poland,1
6603485591,"Rebhun, Uzi",Israel,3
6507904857,"Wilhelmsen, Julie",Norway,2
6506669701,"Troitskaia, Irina",Russian federation,1
7007025595,"Avdeev, Alexandre",France,1
57213577902,"Kapanadze, Ekaterine",Georgia,1
35363007300,"Tretjakova, Vaida",Lithuania,1
35232973900,"del Río, César Torres",Colombia,1
55942298700,"Tůma, Oldřich",Czech republic,1
26036357500,"Mincyte, Diana",United states,2
55942409400,"Valentine, Gauchotte-Mayaud",France,1
26433983800,"Vendova, Tomas",United states,1
36707208700,"Al Quadah, Ali M.",Jordan,1
26035095800,"Raunig, Gerald",Austria,1
55475871000,"Jones, Adele",Germany,1
14041656300,"Harshe, Rajen",India,1
6701857060,"Isaev, Kh.",Kyrgyzstan,1
11139045100,"Kimmage, Michael",United states,2
25641363900,"Libkind, Ilya",Russian federation,1
26033895100,"Burbank, Jane",United states,2
30467441900,"Cooper, Frederick",United states,2
37561459800,"Jungen, Bettina",Switzerland,1
6505802403,"Wingfield, Nancy M.",United states,1
23983399400,"Sehring, Jenniver",Germany,3
55907061100,"Cortada, James W.",Ibm,1
14819547600,"Hakobian, Levon",Russian federation,1
24790847400,"Hollander, Paul",United states,3
56409487500,"Hale, Margaret E.",United states,1
56409752400,"Lesage, Richard",United states,1
6507810952,"Metzo, Katherine R.",United states,2
36710299600,"Luk'Janov, Fedor",Russian federation,1
12645304300,"Hafez, Mohammed",United states,1
57223886827,"Rózsa, Lajos",Hungary,1
25928990300,"Choi, Suhi",United states,1
36711104900,"Zürcher, Christoph",Germany,2
22939964200,"Dyson, Stephen Benedict",United states,1
36713440500,"Gulińska-Jurgiel, Paulina",Germany,1
25723624600,"Plotkin-Amrami, Galia",Israel,1
36714691200,"Zarusky, Jürgen",Austria,1
26531534800,"Linartas, Darius",Lithuania,1
8102949000,"Balachova, Tatiana N.",United states,1
7005832174,"Bonner, Barbara L.",United states,1
35135136600,"Levy, Sheldon",United states,1
26034586200,"Moon, David",United kingdom,1
56685348000,"Alexeeva, Olga",France,1
36157534400,"Ahn, Se Hyun",South korea,2
26039138700,"Dilans, Gatis",United states,1
6701497781,"Laitin, David D.",United states,7
56548132500,"Morris, Emily",United kingdom,1
57071759500,"Stricker, Gerd",Switzerland,1
57210297416,"Unseld, Melanie",Germany,1
56219560200,"Miller, Nicola",United kingdom,1
33368244500,"Olaru-Cemîrtan, Viorica",Moldova,1
56276931000,"Loucas, Mark A.",Russian federation,1
57020696600,"Carroll, Jeffrey",United states,1
25030686600,"Vajda, Edward J.",United states,1
36713687200,"Knoll, Viktor",Germany,1
14819700900,"Savenko, Svetlana",Germany,2
8834574600,"Inkinen, Tommi",Finland,1
26533552200,"Tapaninen, Ulla",Finland,1
30467451300,"Cohen, Asher",Israel,1
30567810700,"Susser, Bernard",Israel,1
55942378300,"Grimmling, Hans-Hendrik",Berliner technischen kunsthochschule,1
24759266800,"Liebermann, Doris",,1
32868055600,"Newyear, Tristra",United states,1
36713572500,"Hryciuk, Grzegorz",Poland,1
8397108000,"Handl, Vladimír",Czech republic,1
57196842895,"Timofeeva, Tatjana",Russian federation,1
25924590400,"Stout, Noelle M.",United states,1
35190284700,"Groppo, Bruno",Brazil,1
6603651147,"Crampton, Eric",New zealand,1
35329436600,"Farrant, Andrew",New zealand,1
41661534400,"Kala, Karin",Estonia,1
16307272100,"Klinghammer, István",Hungary,1
14010771600,"Trosterud, Trond",United states,1
7102078466,"Schaffer, Mark",United kingdom,1
16039562100,"Kuznetsov, Boris",Russian federation,1
36100354600,"Le Pors, Anicet",France,1
26027124500,"Mrňa, L'ubomír",Slovakia,1
34976134500,"Bryson, Liz",United states,1
26659091100,"McKnight, David",Australia,5
56170680800,"Smith, Mark B.",University of london,1
40061145700,"Johnston, Timothy",United kingdom,1
38161625800,"Kinaci, Cemile",Turkey,2
6603331197,"Vziatyshev, V.F.",Russian federation,1
35745776400,"Biswas, Aparajita",India,1
58328493700,"Miettinen, Kristo",United states,1
26657104800,"Chillaud, Matthieu",Estonia,1
55429577200,"Carroll, John M.",Hong kong,1
41662345300,"Vernygora, Vlad",New zealand,1
8358539500,"Chaban, Natalia",New zealand,4
25655446100,"Utrata, Jennifer",United states,2
55501980900,"Danskikh, Siarhei",Belarus,1
16241606500,"Fodde, E.",United kingdom,1
24472922300,"Babajanian, Babken V.",United kingdom,5
57209674890,"Zamyatin, Dmitry N.",Russian federation,3
35762660700,"Barynina, Olga A.",Russian federation,1
55208026600,"Marchand, Pascal",France,1
36990899200,"Lauri, Maris",Estonia,1
56052035100,"Gray, Alexander I.",,1
25930437000,"Kapcia, Antoni",United kingdom,2
7003326391,"Weeks, Theodore R.",United states,3
6507077000,"Hornborg, Alf",Sweden,1
57216267983,"Perpék, Éiva",Hungary,1
7102961994,"Desai, Raj M.",United states,1
7402471739,"Goldberg, Itzhak",United states,1
14830702400,"Starostin, D.N.",Russian federation,1
36055692700,"Stoupnikova, Lioubov",Science politique a l'inalco,1
53563591100,"Collina, Cristian",University of turin,1
55967919000,"Lutz, Martin",Germany,1
33867575800,"Feng, Zhu",Taiwan,1
22134981400,"Harvey, Brian Daniel",United states,1
40060897800,"Juliane, Fürst",University of bristol,1
36619607300,"Frolíková, Marie",Czech republic,1
55217755500,"Belousa, Inga",Latvia,1
17347016800,"Werth, Nicolas",France,3
35910705600,"De Angelis, Francesco",Italy,1
15132855400,"Perelli-Harris, Brienna",United states,3
56578717700,"Bavant, Marc",Poland,1
40061223900,"Amir, Weiner",United kingdom,1
55220518100,"Salisbury, Harrison E.",United states,2
56937063000,"Bukharin, Nikolay",Russian federation,1
26221362700,"Marttila, Anne-Maria",Finland,1
6603320581,"Myant, Martin",United kingdom,2
35068137200,"Fedjunjova, G.V.",Russian federation,1
8912484300,"Koressaar, Victor",United states,1
7004985089,"Riska, Elianne",Finland,1
36053605200,"Novelskaite, Aurelija",Lithuania,1
26027431800,"Apil, Ali Riza",Georgia,1
55505832500,"Kaynak, Erdener",United states,1
55282075000,"Todua, Nugzar",Georgia,1
8892866400,"Von Lingen, Kerstin",University of tübingen,1
24470184800,"Ricupero, Rubens",Brazil,1
25960778400,"Birchwood, Diane",United kingdom,1
24074692000,"Matusevich, Maxim",United states,6
36990843800,"Luiga, Sten",Estonia,1
36990914100,"Azanda, Ieva",Latvia,1
36990942300,"Foigt, Dalia",Lithuania,1
38161982200,"Nicolaus, Peter",Georgia,1
24462603900,"Uzzoli, Annamária",Hungary,1
36850318300,"Kowalski, Mariusz",Poland,2
26037265600,"Ohan, Christopher",Kuwait,1
6504576312,"Gagaeva, Z.Sh.",Russian federation,1
6603554807,"Kerimov, I.A.",Russian federation,1
15044800200,"Kasinec, Edward",United states,3
36843086100,"Volkova, Olga",Russian federation,1
24831056700,"Logvinenko, Igor",United states,1
7801694091,"Levey, Zach",Israel,3
6506790322,"Buyandelgeriyn, Manduhai",United states,2
23666262300,"Boer, Roland",China,6
24773856400,"Mawdsley, Evan",United kingdom,2
24825306600,"Sheng, Michael M.",United states,1
6507561741,"Butsashvili, Maia",United states,1
6604090619,"Preble, Elizabeth",United states,1
57194750594,"Kamkamidze, George",United states,1
55480350100,"Robinson, Joanna",United states,1
6505807817,"Chubinishvili, Olga",United states,1
25032152400,"Sukhiashvili, Roena",United states,1
6508298854,"Kalmus, Veronika",Estonia,1
8610422200,"Torjesen, Stina",United kingdom,2
57191764015,"Yau Laurence Yuen, Chin",China,1
7102988231,"Naylor, R.T.",Canada,1
25924053600,"Schoeps, Karl-Heinz",United states,1
28167887300,"Robertson, Linda",United states,1
24778816600,"Uhlik, Mladen",Slovenia,1
7402409297,"Davies, Christie",United kingdom,2
57203712651,"Aumüller, Matthias",Germany,1
7004631204,"Leman, Johan",Belgium,1
56835871500,"Janssens, Stef",Belgium,1
16301939300,"Powell, Richard C.",United kingdom,1
55825133400,"Withana, Radhika",Australia,1
25621384800,"Herdlein, Richard",United states,1
37063338500,"Kukemelk, Hasso",Estonia,2
24538167800,"Türk, Kilno",Estonia,1
24830913400,"Leshchenko, Natalia",United kingdom,2
25223875300,"Markovizky, Gila",Israel,1
25223656400,"Samid, Yuval",University of haifa,1
51663501300,"Giger, Markus",Czech republic,2
25029658900,"Sloboda, Marián",Czech republic,2
7003317158,"Westermann, Edward B.",United states,1
6603228559,"Hadas, Doron",Israel,2
14033395700,"Markovitzky, Gila",Israel,2
8337408500,"Sarid, Miri",Israel,1
25029593900,"Melnyk, Svitlana",Ukraine,2
9040521400,"Macours, Karen",United states,2
7401962664,"Schneider, Carsten Q.",Hungary,2
